URL,Venue Name,Phone,Venue Highlights,Guest Capacity,Location
https://www.wedding-spot.com/venue/12292/aster-caf/,Aster Café,612-860-8512,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 108 guests,"125 Southeast Main Street Minneapolis, MN 55414"
https://www.wedding-spot.com/venue/9667/country-club-of-ocala/,Country Club Of Ocala,352-237-6644,Indoor and outdoor spaces; Rentals included; Indoor and outdoor spaces; Rentals included,Accommodates up to 287 guests,"6823 Southeast 12th Circle Ocala, FL 34480"
https://www.wedding-spot.com/venue/5474/mackay-manor/,Mackay Manor,360-851-1762,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 200 guests,"Private Estate Dungeness Valley, WA 98282"
https://www.wedding-spot.com/venue/10502/linden-bed-breakfast/,Linden Bed & Breakfast,615-244-4328,N/A,Accommodates up to 150 guests,"1 Conner Circle Natchez, MS 39120"
https://www.wedding-spot.com/venue/7543/the-stowehof/,The Stowehof,802-253-9722,Award winner; Indoor and outdoor spaces; Upgraded rentals included; Award winner; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 250 guests,"434 Edson Hill Road Stowe, VT 05672"
https://www.wedding-spot.com/venue/14961/spring-lake-venue/,Spring Lake Venue,601-750-5498,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 280 guests,"4 Country Place Pearl, MS 39208"
https://www.wedding-spot.com/venue/11126/unitarian-church-in-charleston/,Unitarian Church in Charleston,843-469-5485,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 250 guests,"4 Archdale Street Charleston, SC 29401"
https://www.wedding-spot.com/venue/7980/the-castle-gardens/,The Castle Gardens,208-938-1568,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 150 guests,"2050 North Meridian Road Kuna, ID 83634"
https://www.wedding-spot.com/venue/12422/lake-morey-resort/,Lake Morey Resort,802-333-4311,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 250 guests,"82 Clubhouse Road Fairlee, VT 05045"
https://www.wedding-spot.com/venue/14225/salmon-falls-resort/,Salmon Falls Resort,630-715-4419,Accommodation offered; Indoor and outdoor spaces; Rentals included; Accommodation offered; Indoor and outdoor spaces; Rentals included,Accommodates up to 150 guests,"16707 North Tongass Highway Ketchikan, AK 99901"
https://www.wedding-spot.com/venue/13309/truffles-cafe-sea-pines/,Truffles Cafe Sea Pines,843-290-6136,Valet parking; Valet parking,Accommodates up to 100 guests,"71 Lighthouse Road Hilton Head Island, SC 29928"
https://www.wedding-spot.com/venue/170/environmental-nature-center/,Environmental Nature Center,949-645-8948,Indoor and outdoor spaces; Indoor and outdoor spaces,Accommodates up to 150 guests,"1601 E. 16th Street Newport Beach, CA 92663"
https://www.wedding-spot.com/venue/14542/tin-cup-lodge/,Tin Cup Lodge,408-204-2174,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 150 guests,"582 Tin Cup Road Darby, MT 59829"
https://www.wedding-spot.com/venue/12609/wisteria-weddings-pasadena-at-the-historic-blinn/,Wisteria Weddings Pasadena at the Historic Blinn,626-796-0560,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 150 guests,"160 North Oakland Avenue Pasadena, CA 91101"
https://www.wedding-spot.com/venue/2188/yosemite-valley-lodge/,Yosemite Valley Lodge,888-339-3481,Valet parking; Valet parking,Accommodates up to 125 guests,"9006 Yosemite Lodge Drive Yosemite National Park, CA 95389"
https://www.wedding-spot.com/venue/1217/the-james-ward-mansion/,The James Ward Mansion,N/A,BYO; Valet parking; BYO; Valet parking,Accommodates up to 165 guests,"169 E Broad St Westfield, NJ 07090"
https://www.wedding-spot.com/venue/14702/wyoming-high-country-lodge/,Wyoming High Country Lodge,307-529-0914,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 150 guests,"Forest Roadd 13 Lovell, WY 82431"
https://www.wedding-spot.com/venue/3724/palmetto-riverside-bed-and-breakfast/,Palmetto Riverside Bed and Breakfast,941-981-5331,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 125 guests,"1102 Riverside Drive Palmetto, FL 34221"
https://www.wedding-spot.com/venue/7961/ravenwood-castle/,Ravenwood Castle,740-596-2606,Indoor and outdoor spaces; Indoor and outdoor spaces,Accommodates up to 50 guests,"65666 Bethel Road New Plymouth, OH 45654"
https://www.wedding-spot.com/venue/10103/redwoods-river-resort/,Redwoods River Resort,707-925-6249,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 175 guests,"75000 US-101 Leggett, CA 95585"
https://www.wedding-spot.com/venue/14565/curry-mansion-inn/,Curry Mansion Inn,315-439-1236,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 150 guests,"511 Caroline Street Key West, FL 33040"
https://www.wedding-spot.com/venue/3405/fontainebleau-miami-beach/,Fontainebleau Miami Beach,305-695-4825,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 600 guests,"4441 Collins Avenue Miami Beach, FL 33140"
https://www.wedding-spot.com/venue/3280/naples-princess-cruises/,Naples Princess Cruises,239-649-2275,Indoor and outdoor spaces; Food and beverage provided; Rentals included; Indoor and outdoor spaces; Food and beverage provided; Rentals included,Accommodates up to 149 guests,"550 Port O Call Way Naples, FL 34102"
https://www.wedding-spot.com/venue/3277/camp-ithiel/,Camp Ithiel,407-592-4995,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 200 guests,"2037 Hempel Avenue Gotha, FL 34734"
https://www.wedding-spot.com/venue/9166/spring-house-hotel/,Spring House Hotel,401-466-5844,Indoor and outdoor spaces; Upgraded rentals included; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 180 guests,"52 Spring Street New Shoreham, RI 02807"
https://www.wedding-spot.com/venue/10119/adventures-unlimited/,Adventures Unlimited,850-623-6197,Accommodation offered; Indoor and outdoor spaces; BYO; Accommodation offered; Indoor and outdoor spaces; BYO,Accommodates up to 400 guests,"8974 Tomahawk Landing Road Milton, FL 32570"
https://www.wedding-spot.com/venue/3351/bayfront-inn-naples/,Bayfront Inn Naples,239-649-5800,Indoor and outdoor spaces; Rentals included; Indoor and outdoor spaces; Rentals included,Accommodates up to 80 guests,"1221 5th Avenue South Naples, FL 34102"
https://www.wedding-spot.com/venue/526/justin-vineyards-winery/,JUSTIN Vineyards & Winery,805-591-3224,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 150 guests,"11680 Chimney Rock Road Paso Robles, CA 93446"
https://www.wedding-spot.com/venue/9115/the-bay/,The Bay,850-622-2291,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 90 guests,"24215 Highway 331 South Santa Rosa Beach, FL 32459"
https://www.wedding-spot.com/venue/8859/saint-francis-by-the-sea-cathedral/,Saint Francis By The Sea Cathedral,562-920-2212,Valet parking; Valet parking,Accommodates up to 60 guests,"430 Park Avenue Laguna Beach, CA 92651"
https://www.wedding-spot.com/venue/15198/the-orlo/,The Orlo,N/A,Award winner; BYO; Award winner; BYO,Accommodates up to 200 guests,"315 South Plant Avenue Tampa, FL 33606"
https://www.wedding-spot.com/venue/10214/the-palencia-club/,The Palencia Club,904-599-9040,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 250 guests,"600 Palencia Club Drive St. Augustine, FL 32095"
https://www.wedding-spot.com/venue/5666/the-point-orlando-resort/,The Point Orlando Resort,407-956-2056,Accommodation offered; Indoor and outdoor spaces; Valet parking; Accommodation offered; Indoor and outdoor spaces; Valet parking,Accommodates up to 80 guests,"7389 Universal Blvd Orlando, FL 32819"
https://www.wedding-spot.com/venue/5386/mission-san-luis/,Mission San Luis,850-245-6402,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 250 guests,"2100 West Tennessee Street Tallahassee, FL 32304"
https://www.wedding-spot.com/venue/11385/stepping-stone-ranch/,Stepping Stone Ranch,401-397-3725,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 2000 guests,"201 Escoheag Hill Road West Greenwich, RI 02817"
https://www.wedding-spot.com/venue/12540/indian-river-life-saving-station/,Indian River Life-Saving Station,302-224-6991,BYO; BYO,Accommodates up to 250 guests,"25039 Coastal Highway Rehoboth Beach, DE 19971"
https://www.wedding-spot.com/venue/10109/rustix/,Rustix,515-332-1441,Valet parking; Valet parking,Accommodates up to 375 guests,"716 Sumner Avenue Humboldt, IA 50548"
https://www.wedding-spot.com/venue/4303/the-trailhead-members-club-at-las-sendas/,The Trailhead Members Club at Las Sendas,480-832-6900,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 100 guests,"7900 East Eagle Crest Drive Mesa, AZ 85207"
https://www.wedding-spot.com/venue/11035/the-pe-a-peck-house-st-augustine-womans-exchange/,The Peña-Peck House - St. Augustine Woman's Exchange,904-501-9020,BYO; Valet parking; BYO; Valet parking,Accommodates up to 150 guests,"143 Saint George Street St. Augustine, FL 32084"
https://www.wedding-spot.com/venue/5452/river-run-at-sun-valley-resort/,River Run at Sun Valley Resort,208-622-2101,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 204 guests,"Trail Creek Road Sun Valley, ID 83353"
https://www.wedding-spot.com/venue/11839/siesta-key-luxury-rental-properties/,Siesta Key Luxury Rental Properties,941-349-1125,BYO; Valet parking; BYO; Valet parking,Accommodates up to 120 guests,"140 Columbus Blvd Siesta Key, FL 34242"
https://www.wedding-spot.com/venue/9473/baughman-center/,Baughman Center,352-294-0049,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 250 guests,"982 Museum Road Gainesville, FL 32611"
https://www.wedding-spot.com/venue/14267/coral-gables-congregational-united-church-of-christ/,Coral Gables Congregational United Church of Christ,305-448-7421,Valet parking; Valet parking,Accommodates up to 430 guests,"3010 De Soto Boulevard Coral Gables, FL 33134"
https://www.wedding-spot.com/venue/6038/venetian-golf-club/,Venetian Golf Club,941-441-2288,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 100 guests,"105 Pesaro Drive North Venice, FL 34275"
https://www.wedding-spot.com/venue/5493/tampa-bay-watch/,Tampa Bay Watch,727-867-8166,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 150 guests,"3000 Pinellas Bayway South Tierra Verde, FL 33715"
https://www.wedding-spot.com/venue/6706/diamond-d-ranch/,Diamond D Ranch,904-289-9331,BYO; Valet parking; BYO; Valet parking,Accommodates up to 600 guests,"5903-1 Solomon Road Jacksonville, FL 32234"
https://www.wedding-spot.com/venue/6174/winter-park-wedding-chapel/,Winter Park Wedding Chapel,407-539-1538,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 120 guests,"225 S Interlachen Ave  Winter Park, FL 32789"
https://www.wedding-spot.com/venue/7706/alto-lakes-golf-country-club/,Alto Lakes Golf & Country Club,575-336-3126,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"1 Country Club Drive Alto, NM 88312"
https://www.wedding-spot.com/venue/5515/edison-ford-winter-estates/,Edison & Ford Winter Estates,239-334-7419,BYO; Valet parking; BYO; Valet parking,Accommodates up to 300 guests,"2350 McGregor Boulevard  Fort Myers, FL 33901"
https://www.wedding-spot.com/venue/3569/harmony-haven-events/,Harmony Haven Events,863-440-7513,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 250 guests,"6320 US-98 Bartow, FL 33830"
https://www.wedding-spot.com/venue/12318/carnegie-building/,Carnegie Building,785-832-7920,BYO; Valet parking; BYO; Valet parking,Accommodates up to 160 guests,"200 West 9th Street Lawrence, KS 66044"
https://www.wedding-spot.com/venue/12575/costa-deste-beach-resort-and-resort/,Costa d'Este Beach Resort and Resort,772-410-0077,Accommodation offered; Indoor and outdoor spaces; Upgraded rentals included; Accommodation offered; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 90 guests,"3244 Ocean Drive Vero Beach, FL 32963"
https://www.wedding-spot.com/venue/14511/maple-memories/,Maple Memories,N/A,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 60 guests,"300 South Maple Street McPherson, KS 67460"
https://www.wedding-spot.com/venue/16454/the-west-events/,The West Events,N/A,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 250 guests,"13435 Gulf Boulevard Madeira Beach, FL 33708"
https://www.wedding-spot.com/venue/11421/nolichuckey-bluffs-weddings/,Nolichuckey Bluffs Weddings,423-329-9633,Accommodation offered; Indoor and outdoor spaces; BYO; Accommodation offered; Indoor and outdoor spaces; BYO,Accommodates up to 30 guests,"295 Kinser Park Lane Greeneville, TN 37743"
https://www.wedding-spot.com/venue/8207/weddings-in-waterford/,Weddings In Waterford,540-882-3801,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 135 guests,"40222 Fairfax Street Waterford, VA 20197"
https://www.wedding-spot.com/venue/3497/bella-vista-estate/,Bella Vista Estate,970-879-4449,Rehearsal dinner and bridal shower; BYO; Rehearsal dinner and bridal shower; BYO,Accommodates up to 200 guests,"31095 E US Hwy 40 Steamboat Springs, CO 80487"
https://www.wedding-spot.com/venue/12836/the-land-of-promise-wedding/,The Land Of Promise Wedding,763-639-6849,Upgraded rentals included; Valet parking; Upgraded rentals included; Valet parking,Accommodates up to 300 guests,"7391 20th Street Northeast Buffalo Minnesota, MN 55313"
https://www.wedding-spot.com/venue/1076/indian-hills-by-wedgewood-weddings/,Indian Hills by Wedgewood Weddings,866-966-3009,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"5700 Club House Drive Riverside, CA 92509"
https://www.wedding-spot.com/venue/9157/salt-water-farm-vineyard/,Salt Water Farm Vineyard,800-818-7258,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 200 guests,"349 Elm Street, Route 1A Stonington, CT 06378"
https://www.wedding-spot.com/venue/5142/kathryn-albertson-park/,Kathryn Albertson Park,208-608-7608,Upgraded rentals included; Valet parking; Upgraded rentals included; Valet parking,Accommodates up to 150 guests,"1001 North Americana Blvd Boise, ID 83706"
https://www.wedding-spot.com/venue/12044/the-district-venue/,The District Venue,515-490-6655,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 300 guests,"1350 Southwest Vintage Parkway Ankeny, IA 50023"
https://www.wedding-spot.com/venue/14889/equani-lodge/,Equani Lodge,845-535-1301,BYO; Valet parking; BYO; Valet parking,Accommodates up to 100 guests,"3602 Sycamore Springs Road Mountain Home, AR 72653"
https://www.wedding-spot.com/venue/12780/peltzer-winery/,Peltzer Winery,951-888-2008,Indoor and outdoor spaces; Upgraded rentals included; Valet parking; Indoor and outdoor spaces; Upgraded rentals included; Valet parking,Accommodates up to 250 guests,"40275 Calle Contento Temecula, CA 92591"
